EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
750000.0625,750000.0625,750000.0625,750000.0625,-750000.125,750000.0625,750000.0625,750000.0625,-0.0224609375,0.972900390625,0.18994140625,0.2746581733226776,1.9531248807907104,-3.997802495956421,60.0,11.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,-750000.125,750000.0625,750000.0625,750000.0625,-0.022216796875,0.97265625,0.1904296875,0.2441406100988388,1.9836424589157104,-4.119872570037842,60.0,12.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,-750000.125,750000.0625,750000.0625,750000.0625,-0.024169921875,0.971923828125,0.1884765625,0.2136230319738388,1.9531248807907104,-4.272460460662842,60.0,13.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,-578688.6875,750000.0625,750000.0625,750000.0625,-0.025634765625,0.96923828125,0.185546875,0.2746581733226776,1.9226073026657104,-4.364013195037842,60.0,14.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,-422424.21875,750000.0625,750000.0625,750000.0625,-0.02490234375,0.967041015625,0.18701171875,0.2746581733226776,1.9226073026657104,-4.577636241912842,60.0,15.0,1.0,Rest
750000.0625,750000.0625,750000.0625,750000.0625,-312814.1875,727730.5625,727306.125,746948.6875,-0.02587890625,0.96728515625,0.1884765625,0.2746581733226776,1.8005369901657104,-4.608153820037842,60.0,16.0,1.0,Rest
678254.5,750000.0625,750000.0625,750000.0625,-233709.578125,622943.0625,621678.125,639199.6875,-0.02685546875,0.964111328125,0.187255859375,0.2136230319738388,1.7395018339157104,-4.730224132537842,60.0,17.0,1.0,Rest
586099.625,663840.6875,750000.0625,750000.0625,-174926.90625,538607.6875,536796.5625,552560.0,-0.028564453125,0.962158203125,0.184326171875,0.1831054538488388,1.7089842557907104,-4.730224132537842,60.0,18.0,1.0,Rest
509491.59375,578250.0,750000.0625,750000.0625,-129070.2421875,468439.75,466339.125,480449.875,-0.03271484375,0.9619140625,0.185546875,0.2136230319738388,1.7089842557907104,-4.821776866912842,60.0,19.0,1.0,Rest
450589.09375,512465.625,750000.0625,750000.0625,-93749.5703125,414619.34375,412473.375,425275.84375,-0.0322265625,0.962158203125,0.185546875,0.2136230319738388,1.7089842557907104,-4.821776866912842,60.0,20.0,1.0,Rest
424666.4375,483846.53125,750000.0625,750000.0625,-69817.1953125,390952.5,388746.9375,401061.75,-0.035400390625,0.961669921875,0.190185546875,0.3356933295726776,1.6479490995407104,-4.913329601287842,60.0,21.0,1.0,Rest
412138.75,470216.875,750000.0625,750000.0625,-51387.734375,379504.75,377083.875,389373.75,-0.03662109375,0.961181640625,0.18701171875,0.4577636420726776,1.4953612089157104,-4.882812023162842,60.0,22.0,1.0,Rest
400844.84375,457886.5,750000.0625,750000.0625,-35056.92578125,369197.71875,366593.40625,378705.0,-0.034423828125,0.961181640625,0.18603515625,0.4882812201976776,1.4648436307907104,-4.791259288787842,60.0,23.0,1.0,Rest
390451.375,446654.84375,750000.0625,750000.0625,-19832.8828125,359788.53125,357064.75,368994.78125,-0.036865234375,0.962890625,0.1875,0.6103515028953552,1.4953612089157104,-4.699706554412842,60.0,24.0,1.0,Rest
380828.0625,436340.75,750000.0625,750000.0625,-5463.30322265625,351101.65625,348261.65625,360077.3125,-0.037841796875,0.962890625,0.18798828125,0.7629393935203552,1.4343260526657104,-4.638671398162842,60.0,25.0,1.0,Rest
371885.125,426678.0,750000.0625,750000.0625,7634.19384765625,342999.875,340062.5,351742.1875,-0.03955078125,0.96435546875,0.18359375,0.9155272841453552,1.4343260526657104,-4.638671398162842,60.0,26.0,1.0,Rest
363537.28125,417485.46875,750000.0625,750000.0625,19077.83984375,335388.46875,332385.5625,343873.5625,-0.038818359375,0.966064453125,0.18408203125,1.0375975370407104,1.4038084745407104,-4.516601085662842,60.0,27.0,1.0,Rest
355793.75,408919.28125,750000.0625,750000.0625,29287.58203125,328326.5625,325289.96875,336555.25,-0.03857421875,0.96826171875,0.18359375,0.9460448622703552,1.4038084745407104,-4.547118663787842,60.0,28.0,1.0,Rest
348577.09375,401038.9375,750000.0625,750000.0625,38931.46484375,321757.21875,318697.1875,329779.53125,-0.04052734375,0.969482421875,0.18798828125,1.0681151151657104,1.4343260526657104,-4.486083507537842,60.0,29.0,1.0,Rest
341860.46875,393780.0,750000.0625,750000.0625,48221.296875,315656.53125,312564.9375,323495.28125,-0.041015625,0.971923828125,0.189453125,1.0986326932907104,1.3732908964157104,-4.486083507537842,60.0,30.0,1.0,Rest
335540.46875,386892.34375,750000.0625,750000.0625,56771.01953125,309918.84375,306784.9375,317558.5,-0.037841796875,0.971923828125,0.18798828125,1.0681151151657104,1.4343260526657104,-4.364013195037842,60.0,31.0,1.0,Rest
329586.6875,380264.53125,750000.0625,750000.0625,64238.0234375,304475.9375,301328.0,311913.59375,-0.036376953125,0.972412109375,0.188232421875,0.8239745497703552,1.3732908964157104,-4.211425304412842,60.0,32.0,1.0,Rest
323995.875,373998.09375,750000.0625,750000.0625,70856.9140625,299352.8125,296211.9375,306605.0625,-0.03564453125,0.9736328125,0.187255859375,0.8544921278953552,1.4038084745407104,-3.875732183456421,60.0,33.0,1.0,Rest
318767.1875,368245.8125,750000.0625,750000.0625,77241.9140625,294601.90625,291464.25,301696.34375,-0.033447265625,0.977783203125,0.19091796875,0.7629393935203552,1.4038084745407104,-3.753661870956421,60.0,34.0,1.0,Rest
313897.0,362958.0,750000.0625,750000.0625,83607.0625,290188.25,287033.0625,297143.5625,-0.03173828125,0.97705078125,0.189208984375,0.6103515028953552,1.4953612089157104,-3.631591558456421,60.0,35.0,1.0,Rest
309289.5,357887.21875,750000.0625,750000.0625,89530.3671875,285983.15625,282805.09375,292798.75,-0.03173828125,0.9775390625,0.1884765625,0.5798339247703552,1.5869139432907104,-3.326415777206421,60.0,36.0,1.0,Rest
304883.53125,352932.53125,750000.0625,750000.0625,94612.2578125,281940.8125,278762.03125,288619.5,-0.03173828125,0.976806640625,0.184814453125,0.4577636420726776,1.6174315214157104,-3.051757574081421,60.0,37.0,1.0,Rest
300727.90625,348229.09375,750000.0625,750000.0625,99082.0703125,278129.28125,274967.59375,284672.28125,-0.029296875,0.976806640625,0.188720703125,0.4272460639476776,1.6479490995407104,-2.777099370956421,60.0,38.0,1.0,Rest
296857.1875,343917.1875,750000.0625,750000.0625,103505.8359375,274598.25,271438.625,281024.28125,-0.03173828125,0.975341796875,0.19091796875,0.3662109076976776,1.7395018339157104,-2.532958745956421,60.0,39.0,1.0,Rest
293227.1875,339945.375,750000.0625,750000.0625,108057.4609375,271297.53125,268133.96875,277636.125,-0.032958984375,0.977294921875,0.190673828125,0.3051757514476776,1.8920897245407104,-2.380370855331421,60.0,40.0,1.0,Rest
289751.84375,336101.21875,750000.0625,743756.8125,112297.671875,268135.75,264965.5625,274381.8125,-0.033203125,0.976806640625,0.19091796875,0.03051757626235485,1.9531248807907104,-2.227782964706421,60.0,41.0,1.0,Rest
286425.5625,332311.90625,750000.0625,734560.1875,115870.109375,265078.375,261911.9375,271212.40625,-0.0341796875,0.9765625,0.1884765625,0.0610351525247097,2.044677495956421,-2.075195074081421,60.0,42.0,1.0,Rest
283276.46875,328699.6875,750000.0625,725789.25,118981.2890625,262166.75,259023.296875,268202.25,-0.037109375,0.974609375,0.190673828125,-0.03051757626235485,1.9531248807907104,-1.7700194120407104,60.0,43.0,1.0,Rest
280316.71875,325387.21875,750000.0625,717572.5,122104.8125,259447.34375,256315.25,265403.65625,-0.038330078125,0.9755859375,0.188720703125,0.03051757626235485,1.9226073026657104,-1.6784666776657104,60.0,44.0,1.0,Rest
277512.375,322317.0,750000.0625,709838.0625,125408.3125,256888.078125,253742.46875,262778.65625,-0.03759765625,0.97509765625,0.19140625,0.0610351525247097,1.9836424589157104,-1.5869139432907104,60.0,45.0,1.0,Rest
274825.96875,319335.90625,750000.0625,702447.9375,128538.984375,254432.953125,251276.265625,260255.40625,-0.0390625,0.974365234375,0.190673828125,-0.0610351525247097,1.9226073026657104,-1.4648436307907104,60.0,46.0,1.0,Rest
272256.25,316385.03125,750000.0625,695309.4375,131144.484375,252064.484375,248909.75,257805.84375,-0.0390625,0.971923828125,0.190185546875,-0.0915527269244194,1.8615721464157104,-1.3732908964157104,60.0,47.0,1.0,Rest
269807.28125,313555.75,750000.0625,688486.5,133364.734375,249816.875,246680.921875,255484.296875,-0.0400390625,0.973388671875,0.1904296875,-0.0915527269244194,1.7700194120407104,-1.2512205839157104,60.0,48.0,1.0,Rest
267511.3125,310976.15625,750000.0625,682070.125,135648.71875,247713.046875,244592.921875,253315.734375,-0.04052734375,0.97216796875,0.1884765625,-0.0915527269244194,1.7089842557907104,-1.1596678495407104,60.0,49.0,1.0,Rest
265348.21875,308618.40625,750000.0625,676062.0,138167.9375,245747.078125,242618.265625,251302.828125,-0.039306640625,0.970458984375,0.190185546875,-0.1525878757238388,1.6479490995407104,-1.0986326932907104,60.0,50.0,1.0,Rest
263257.875,306301.0,750000.0625,670277.625,140556.984375,243827.953125,240695.21875,249340.96875,-0.03955078125,0.96923828125,0.1923828125,-0.1831054538488388,1.4648436307907104,-1.0681151151657104,60.0,51.0,1.0,Rest
261241.296875,303976.75,750000.0625,664643.875,142486.390625,241963.015625,238834.484375,247409.953125,-0.040283203125,0.96923828125,0.190673828125,-0.1831054538488388,1.3427733182907104,-1.2207030057907104,60.0,52.0,1.0,Rest
259321.734375,301738.09375,750000.0625,659233.0625,144082.84375,240182.296875,237072.53125,245569.953125,-0.040771484375,0.96826171875,0.189453125,-0.1525878757238388,1.2512205839157104,-1.1596678495407104,60.0,53.0,1.0,Rest
257514.453125,299709.09375,750000.0625,654155.0625,145776.390625,238537.03125,235437.546875,243874.0,-0.038330078125,0.969970703125,0.188720703125,-0.1525878757238388,1.1596678495407104,-1.2207030057907104,60.0,54.0,1.0,Rest
255800.171875,297843.1875,750000.0625,649403.875,147723.21875,236983.3125,233879.359375,242284.78125,-0.036376953125,0.97119140625,0.190673828125,-0.2441406100988388,1.0681151151657104,-1.1291502714157104,60.0,55.0,1.0,Rest
254150.875,296009.625,750000.0625,644816.0,149590.75,235471.34375,232354.984375,240741.703125,-0.03466796875,0.97119140625,0.192138671875,-0.2441406100988388,1.1291502714157104,-1.2512205839157104,60.0,56.0,1.0,Rest
252547.453125,294149.25,750000.0625,640306.9375,151055.421875,233989.609375,230878.59375,239210.53125,-0.033935546875,0.97021484375,0.189697265625,-0.2746581733226776,1.0986326932907104,-1.2207030057907104,60.0,57.0,1.0,Rest
251028.515625,292353.84375,750000.0625,635953.9375,152212.25,232572.6875,229479.375,237738.703125,-0.0322265625,0.971435546875,0.18994140625,-0.3356933295726776,1.0681151151657104,-1.2207030057907104,60.0,58.0,1.0,Rest
249571.09375,290706.09375,750000.0625,631869.8125,153463.78125,231229.609375,228155.171875,236368.90625,-0.03466796875,0.971435546875,0.18994140625,-0.3967284858226776,1.1596678495407104,-1.1901854276657104,60.0,59.0,1.0,Rest
248201.65625,289229.625,750000.0625,628046.5625,155003.0,229986.140625,226904.640625,235106.203125,-0.034423828125,0.97119140625,0.19091796875,-0.4272460639476776,1.2512205839157104,-1.3122557401657104,60.0,60.0,1.0,Rest
246914.71875,287803.21875,750000.0625,624396.375,156515.5,228809.1875,225717.21875,233901.546875,-0.0341796875,0.972412109375,0.190185546875,-0.4272460639476776,1.3122557401657104,-1.2512205839157104,60.0,61.0,1.0,Rest
245656.6875,286330.40625,750000.0625,620785.6875,157655.359375,227651.28125,224559.84375,232685.609375,-0.03369140625,0.974609375,0.190673828125,-0.4577636420726776,1.3122557401657104,-1.3427733182907104,60.0,62.0,1.0,Rest
244440.75,284887.65625,750000.0625,617278.125,158522.609375,226525.546875,223455.40625,231520.8125,-0.034912109375,0.97412109375,0.1884765625,-0.5798339247703552,1.3732908964157104,-1.3732908964157104,60.0,63.0,1.0,Rest
243288.375,283586.25,750000.0625,613982.0,159491.421875,225469.296875,222411.140625,230430.046875,-0.0361328125,0.972412109375,0.189697265625,-0.6408690810203552,1.5258787870407104,-1.3732908964157104,60.0,64.0,1.0,Rest
242198.78125,282420.84375,750000.0625,610908.625,160735.96875,224481.625,221411.5625,229419.03125,-0.0390625,0.972900390625,0.1904296875,-0.7324218153953552,1.5258787870407104,-1.5563963651657104,60.0,65.0,1.0,Rest
241142.34375,281264.8125,750000.0625,607939.875,161964.234375,223518.265625,220439.0,228439.578125,-0.040283203125,0.9716796875,0.192626953125,-0.6408690810203552,1.5563963651657104,-1.6784666776657104,60.0,66.0,1.0,Rest
240110.59375,280049.59375,750000.0625,604997.75,162849.09375,222561.34375,219488.328125,227446.796875,-0.040771484375,0.967529296875,0.1904296875,-0.7629393935203552,1.4953612089157104,-1.7089842557907104,60.0,67.0,1.0,Rest
239117.453125,278851.0,750000.0625,602096.3125,163469.40625,221639.8125,218576.015625,226482.90625,-0.041015625,0.96630859375,0.1884765625,-0.7629393935203552,1.4953612089157104,-1.8920897245407104,60.0,68.0,1.0,Rest
238185.390625,277790.0,750000.0625,599395.125,164202.09375,220786.421875,217735.140625,225606.1875,-0.0390625,0.967529296875,0.190185546875,-0.7324218153953552,1.5258787870407104,-1.9531248807907104,60.0,69.0,1.0,Rest
237320.109375,276873.84375,750000.0625,596906.375,165221.15625,220000.90625,216951.9375,224806.078125,-0.037109375,0.9697265625,0.189208984375,-0.8239745497703552,1.5258787870407104,-1.8310545682907104,60.0,70.0,1.0,Rest
236461.171875,275954.65625,750000.0625,594469.6875,166257.921875,219225.296875,216170.4375,224014.921875,-0.0380859375,0.9677734375,0.1904296875,-0.8239745497703552,1.5258787870407104,-1.9836424589157104,60.0,71.0,1.0,Rest
235610.828125,274947.5625,750000.0625,592029.5,166957.34375,218428.671875,215375.96875,223201.671875,-0.036865234375,0.96923828125,0.18994140625,-0.8544921278953552,1.7089842557907104,-2.044677495956421,60.0,72.0,1.0,Rest
234819.75,273977.0625,750000.0625,589655.4375,167397.5,217681.6875,214641.125,222424.640625,-0.034423828125,0.966552734375,0.189697265625,-0.8850097060203552,1.8310545682907104,-2.014159917831421,60.0,73.0,1.0,Rest
234076.0625,273131.09375,750000.0625,587449.8125,167968.546875,217000.40625,213972.984375,221724.484375,-0.033203125,0.96484375,0.189697265625,-0.9765624403953552,1.9836424589157104,-1.9836424589157104,60.0,74.0,1.0,Rest
233367.6875,272398.75,750000.0625,585413.0625,168828.640625,216368.46875,213332.296875,221081.390625,-0.03271484375,0.96630859375,0.191650390625,-1.0375975370407104,2.136230230331421,-1.9836424589157104,60.0,75.0,1.0,Rest
232675.234375,271659.0,750000.0625,583419.375,169696.6875,215742.71875,212695.71875,220444.0,-0.033447265625,0.9658203125,0.1904296875,-1.0375975370407104,2.380370855331421,-2.044677495956421,60.0,76.0,1.0,Rest
231997.171875,270852.5625,750000.0625,581415.375,170265.671875,215115.078125,212068.359375,219791.328125,-0.031982421875,0.965087890625,0.192138671875,-0.9155272841453552,2.532958745956421,-1.9836424589157104,60.0,77.0,1.0,Rest
231330.734375,270036.09375,750000.0625,579421.5,170567.78125,214498.34375,211466.203125,219145.0,-0.02978515625,0.966064453125,0.191162109375,-0.9765624403953552,2.777099370956421,-1.9226073026657104,60.0,78.0,1.0,Rest
230714.53125,269341.03125,750000.0625,577582.25,170993.265625,213931.15625,210910.09375,218566.359375,-0.031494140625,0.968017578125,0.190185546875,-0.9155272841453552,2.960204839706421,-1.9836424589157104,60.0,79.0,1.0,Rest
230143.671875,268764.375,750000.0625,575896.75,171722.203125,213421.4375,210388.484375,218048.78125,-0.031982421875,0.97119140625,0.188232421875,-0.9155272841453552,3.143310308456421,-1.8920897245407104,60.0,80.0,1.0,Rest
229582.46875,268167.84375,750000.0625,574252.125,172484.21875,212923.71875,209881.90625,217537.109375,-0.031494140625,0.974365234375,0.190185546875,-0.8850097060203552,3.479003667831421,-1.8920897245407104,60.0,81.0,1.0,Rest
229022.25,267486.5625,750000.0625,572567.5,172943.59375,212397.734375,209364.59375,216998.171875,-0.029052734375,0.97509765625,0.19384765625,-0.9155272841453552,3.662109136581421,-1.7700194120407104,60.0,82.0,1.0,Rest
228476.5,266802.875,750000.0625,570896.75,173149.671875,211881.859375,208864.359375,216464.046875,-0.029296875,0.9794921875,0.194091796875,-0.9765624403953552,3.875732183456421,-1.6479490995407104,60.0,83.0,1.0,Rest
227980.296875,266238.0,750000.0625,569368.5,173492.90625,211431.421875,208420.90625,215997.875,-0.02587890625,0.98193359375,0.19384765625,-1.0070799589157104,4.089354991912842,-1.4648436307907104,60.0,84.0,1.0,Rest
227524.046875,265784.25,750000.0625,567984.0625,174135.390625,211024.890625,208009.015625,215589.65625,-0.02392578125,0.982177734375,0.195556640625,-1.1596678495407104,4.364013195037842,-1.3427733182907104,60.0,85.0,1.0,Rest
227082.46875,265324.4375,750000.0625,566641.9375,174814.15625,210626.40625,207596.84375,215182.75,-0.022705078125,0.984130859375,0.1943359375,-1.2512205839157104,4.486083507537842,-1.2512205839157104,60.0,86.0,1.0,Rest
226618.890625,264763.03125,750000.0625,565221.5625,175190.203125,210192.328125,207161.4375,214738.671875,-0.024169921875,0.984375,0.195556640625,-1.3122557401657104,4.821776866912842,-1.0681151151657104,60.0,87.0,1.0,Rest
226171.859375,264196.03125,749316.4375,563811.625,175323.875,209771.578125,206744.609375,214287.703125,-0.023193359375,0.986083984375,0.195556640625,-1.5258787870407104,5.065917491912842,-0.7629393935203552,60.0,88.0,1.0,Rest
225782.484375,263753.375,747957.875,562542.5,175586.46875,209424.671875,206400.9375,213911.390625,-0.022705078125,0.984130859375,0.1982421875,-1.5869139432907104,5.371093273162842,-0.6713866591453552,60.0,89.0,1.0,Rest
225413.859375,263408.71875,746653.6875,561397.625,176154.640625,209102.453125,206073.53125,213578.625,-0.023681640625,0.981689453125,0.195556640625,-1.6784666776657104,5.645751476287842,-0.6408690810203552,60.0,90.0,1.0,Rest
225035.40625,263027.375,745394.3125,560263.875,176759.75,208755.203125,205720.640625,213234.21875,-0.02490234375,0.9794921875,0.197265625,-1.8615721464157104,5.737304210662842,-0.5493163466453552,60.0,91.0,1.0,Rest
224645.859375,262549.40625,744178.5,559064.25,177070.34375,208385.40625,205350.21875,212852.453125,-0.025634765625,0.978759765625,0.19921875,-1.9226073026657104,5.950927257537842,-0.4272460639476776,60.0,92.0,1.0,Rest
224272.40625,262067.328125,743012.625,557872.0,177147.421875,208036.71875,205011.015625,212485.890625,-0.026611328125,0.975341796875,0.202880859375,-1.9226073026657104,6.195067882537842,-0.3967284858226776,60.0,93.0,1.0,Rest
223944.734375,261693.4375,741897.875,556794.9375,177352.96875,207736.3125,204722.9375,212181.984375,-0.028076171875,0.974365234375,0.19921875,-2.075195074081421,6.317138195037842,-0.2441406100988388,60.0,94.0,1.0,Rest
223643.15625,261418.328125,740825.875,555839.0,177856.953125,207469.703125,204452.84375,211924.40625,-0.02734375,0.972412109375,0.201904296875,-2.136230230331421,6.469726085662842,-0.1831054538488388,60.0,95.0,1.0,Rest
223341.6875,261127.125,739788.0,554899.25,178405.640625,207204.34375,204171.65625,211658.78125,-0.0283203125,0.96875,0.20361328125,-2.136230230331421,6.561278820037842,-0.1220703050494194,60.0,96.0,1.0,Rest
223023.578125,260732.84375,738791.1875,553897.375,178690.765625,206906.171875,203874.03125,211349.515625,-0.029541015625,0.9658203125,0.199462890625,-2.075195074081421,6.622313976287842,-0.03051757626235485,60.0,97.0,1.0,Rest
222709.65625,260312.71875,737831.5625,552860.0625,178732.96875,206602.1875,203583.625,211035.890625,-0.032470703125,0.963134765625,0.20361328125,-1.9836424589157104,6.561278820037842,-0.1831054538488388,60.0,98.0,1.0,Rest
222441.703125,260004.359375,736912.4375,551946.9375,178892.90625,206357.75,203343.125,210784.921875,-0.03515625,0.962890625,0.201416015625,-1.8920897245407104,6.500243663787842,-0.2441406100988388,60.0,99.0,1.0,Rest
222206.125,259802.03125,736028.3125,551160.8125,179358.984375,206152.203125,203132.9375,210585.09375,-0.035400390625,0.961181640625,0.201416015625,-1.8310545682907104,6.469726085662842,-0.2746581733226776,60.0,100.0,1.0,Rest
221955.15625,259570.109375,735173.75,550365.125,179871.5625,205929.21875,202895.109375,210355.40625,-0.0380859375,0.962890625,0.202880859375,-1.7700194120407104,6.408690929412842,-0.3356933295726776,60.0,101.0,1.0,Rest
221688.90625,259241.171875,734348.4375,549500.25,180109.375,205683.09375,202647.625,210090.046875,-0.036865234375,0.96533203125,0.204345703125,-1.7700194120407104,6.469726085662842,-0.4272460639476776,60.0,102.0,1.0,Rest
221439.09375,258896.6875,733560.0625,548624.125,180121.265625,205446.875,202420.359375,209830.40625,-0.0390625,0.966796875,0.200439453125,-1.7089842557907104,6.469726085662842,-0.4882812201976776,60.0,103.0,1.0,Rest
221215.9375,258645.28125,732806.0,547839.25,180250.375,205245.265625,202223.03125,209617.796875,-0.038818359375,0.967529296875,0.199462890625,-1.5869139432907104,6.286620616912842,-0.5493163466453552,60.0,104.0,1.0,Rest
221004.578125,258478.359375,732079.1875,547162.625,180669.875,205074.40625,202042.171875,209447.65625,-0.038818359375,0.969970703125,0.20166015625,-1.5258787870407104,6.317138195037842,-0.7629393935203552,60.0,105.0,1.0,Rest
220798.953125,258296.234375,731378.4375,546490.3125,181152.3125,204892.453125,201845.5625,209272.421875,-0.0390625,0.97021484375,0.203369140625,-1.5869139432907104,6.103515148162842,-0.8850097060203552,60.0,106.0,1.0,Rest
220587.234375,258029.53125,730702.1875,545755.75,181377.890625,204685.65625,201640.375,209063.65625,-0.038330078125,0.969970703125,0.201904296875,-1.5563963651657104,6.164550304412842,-1.0375975370407104,60.0,107.0,1.0,Rest
220386.875,257740.21875,730049.375,545002.0,181353.75,204484.40625,201453.6875,208852.921875,-0.037353515625,0.97265625,0.199462890625,-1.5869139432907104,6.011962413787842,-1.1291502714157104,60.0,108.0,1.0,Rest
220203.5,257531.890625,729426.0625,544326.875,181438.421875,204321.859375,201296.875,208681.96875,-0.036376953125,0.97705078125,0.200927734375,-1.6784666776657104,6.103515148162842,-1.2512205839157104,60.0,109.0,1.0,Rest
220043.640625,257409.765625,728822.75,543755.3125,181800.78125,204187.671875,201152.125,208551.265625,-0.0341796875,0.978515625,0.2001953125,-1.6479490995407104,6.042479991912842,-1.4648436307907104,60.0,110.0,1.0,Rest
219883.59375,257266.09375,728243.3125,543199.5625,182242.90625,204047.125,200998.25,208414.921875,-0.034912109375,0.978759765625,0.202880859375,-1.5869139432907104,6.103515148162842,-1.6784666776657104,60.0,111.0,1.0,Rest
219696.828125,257028.984375,727678.75,542548.3125,182415.640625,203868.75,200816.9375,208222.15625,-0.035400390625,0.980224609375,0.201416015625,-1.6479490995407104,6.103515148162842,-1.8310545682907104,60.0,112.0,1.0,Rest
