EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
421937.9375,140084.296875,750000.0625,750000.0625,542313.4375,283869.9375,468787.0,128388.0703125,-0.1005859375,0.961669921875,-0.136474609375,0.0915527269244194,-0.6103515028953552,-0.6103515028953552,60.0,38.0,1.0,Rest
415942.75,145146.328125,750000.0625,750000.0625,532235.8125,284629.1875,461528.75,134951.25,-0.09716796875,0.965087890625,-0.137451171875,0.3051757514476776,-0.8544921278953552,-0.9155272841453552,60.0,39.0,1.0,Rest
410356.21875,149862.828125,750000.0625,750000.0625,522711.46875,285289.8125,454715.78125,141039.875,-0.093017578125,0.966552734375,-0.1376953125,0.6713866591453552,-1.0986326932907104,-1.1901854276657104,60.0,40.0,1.0,Rest
405367.0625,154465.21875,750000.0625,750000.0625,514115.375,285955.34375,448553.40625,147112.84375,-0.088134765625,0.96728515625,-0.136474609375,0.9460448622703552,-1.2512205839157104,-1.3732908964157104,60.0,41.0,1.0,Rest
400728.53125,158868.421875,750000.0625,750000.0625,506256.21875,286565.90625,442864.875,152984.5625,-0.085205078125,0.9697265625,-0.134521484375,1.0070799589157104,-1.4038084745407104,-1.3732908964157104,60.0,42.0,1.0,Rest
396135.875,162855.984375,750000.0625,750000.0625,498643.5625,287005.4375,437324.875,158207.0,-0.08251953125,0.97314453125,-0.13525390625,1.0986326932907104,-1.3732908964157104,-1.2512205839157104,60.0,43.0,1.0,Rest
391615.90625,166443.078125,750000.0625,750000.0625,491146.09375,287299.9375,431903.6875,162766.390625,-0.079345703125,0.974609375,-0.132568359375,0.9765624403953552,-1.2512205839157104,-1.0681151151657104,60.0,44.0,1.0,Rest
387389.71875,169797.984375,750000.0625,750000.0625,484007.90625,287543.3125,426780.28125,167022.078125,-0.0771484375,0.975830078125,-0.13037109375,0.8544921278953552,-1.1596678495407104,-0.6408690810203552,60.0,45.0,1.0,Rest
383662.53125,173171.40625,750000.0625,750000.0625,477617.8125,287849.71875,422187.28125,171419.203125,-0.0791015625,0.97509765625,-0.129150390625,0.6713866591453552,-0.9460448622703552,-0.2136230319738388,60.0,46.0,1.0,Rest
380187.0,176449.5,750000.0625,750000.0625,471783.03125,288142.6875,417947.0625,175747.65625,-0.081787109375,0.97412109375,-0.130615234375,0.4272460639476776,-0.7934569716453552,0.0610351525247097,60.0,47.0,1.0,Rest
376698.09375,179403.421875,750000.0625,750000.0625,466056.96875,288315.6875,413774.34375,179575.078125,-0.08544921875,0.973876953125,-0.13037109375,0.2441406100988388,-0.6103515028953552,0.2441406100988388,60.0,48.0,1.0,Rest
373207.0,182023.5,750000.0625,750000.0625,460312.5625,288370.59375,409626.40625,182864.28125,-0.087158203125,0.97509765625,-0.1337890625,0.0915527269244194,-0.4577636420726776,0.5798339247703552,60.0,49.0,1.0,Rest
369935.15625,184495.515625,750000.0625,750000.0625,454795.53125,288408.5,405687.65625,185948.015625,-0.089111328125,0.970458984375,-0.138671875,0.03051757626235485,-0.4882812201976776,0.7019042372703552,60.0,50.0,1.0,Rest
367106.0625,187059.4375,750000.0625,750000.0625,449898.96875,288558.25,402206.25,189263.21875,-0.090576171875,0.96923828125,-0.13720703125,0.0915527269244194,-0.5798339247703552,0.6408690810203552,60.0,51.0,1.0,Rest
364471.3125,189579.1875,750000.0625,750000.0625,445445.625,288719.65625,398997.15625,192588.1875,-0.090576171875,0.96826171875,-0.139892578125,0.2136230319738388,-0.6408690810203552,0.7019042372703552,60.0,52.0,1.0,Rest
361768.46875,191835.734375,750000.0625,750000.0625,441013.4375,288779.625,395781.375,195493.90625,-0.09228515625,0.96826171875,-0.13671875,0.4882812201976776,-0.7324218153953552,0.6713866591453552,60.0,53.0,1.0,Rest
359029.84375,193809.484375,750000.0625,750000.0625,436493.1875,288745.3125,392528.75,197936.6875,-0.09228515625,0.968505859375,-0.134765625,0.5798339247703552,-0.7629393935203552,0.5493163466453552,60.0,54.0,1.0,Rest
